#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 2  10.07 -0.77  0.81314  0.036 3.781  4.383 12.20  0.038 0.92 16.446 17.069 17.147 16.579 16.220 15.887 15.470 15.132 15.096  0.813 
 2  10.07 -0.77  0.63691 -0.710 3.695  4.677 12.30  0.038 0.00 18.844 20.469 20.052 19.163 18.637 18.179 17.544 17.027 16.953  0.637 
 2  10.07 -0.77  0.69565 -0.483 3.727  4.618 12.70  0.038 0.00 18.678 19.810 19.645 18.884 18.437 18.035 17.501 17.068 17.012  0.696 
 2  10.07 -0.77  0.80980  0.018 3.780  4.395 12.80  0.038 0.00 17.524 18.077 18.184 17.648 17.304 16.984 16.589 16.269 16.237  0.810 
 2  10.07 -0.77  0.77473 -0.151 3.766  4.489 12.90  0.038 0.87 17.685 18.498 18.497 17.851 17.454 17.090 16.618 16.233 16.186  0.775 
 2  10.07 -0.77  1.03864 -0.320 3.748  4.562 12.90  0.038 0.71 18.469 19.331 19.304 18.632 18.227 17.858 17.381 16.996 16.949  0.736 
 2  10.07 -0.75  0.30366 -1.704 3.612  5.020  9.20  0.038 0.00 18.229 21.222 20.295 19.047 18.225 17.550 16.685 16.074 15.920  0.304 
 2  10.07 -0.75  0.25725 -1.845 3.603  5.053 10.80  0.038 0.89 19.557 22.731 21.753 20.453 19.591 18.875 17.979 17.381 17.213  0.257 
 2  10.07 -0.75  0.81941  0.063 3.782  4.364 11.30  0.038 0.00 15.913 16.456 16.562 16.034 15.694 15.378 14.987 14.672 14.641  0.819 
 2  10.07 -0.75  0.80782  0.001 3.778  4.404 12.70  0.038 0.00 17.468 18.036 18.136 17.592 17.244 16.922 16.522 16.199 16.166  0.808 
 2  10.07 -0.73  0.19240 -2.123 3.581  5.117  7.50  0.035 0.00 17.579 21.240 20.065 18.648 17.714 16.908 15.947 15.365 15.171  0.192 
 2  10.07 -0.73  0.35376 -1.578 3.619  4.988 10.00  0.038 0.00 18.715 21.618 20.711 19.491 18.692 18.039 17.190 16.569 16.424  0.354 
 2  10.07 -0.73  0.35161 -1.584 3.619  4.990 10.40  0.038 0.00 19.129 22.035 21.127 19.907 19.106 18.453 17.604 16.983 16.838  0.352 
 2  10.07 -0.73  0.33018 -1.638 3.616  5.004 10.70  0.038 0.00 19.565 22.513 21.595 20.362 19.551 18.887 18.030 17.414 17.265  0.330 
 2  10.07 -0.73  0.96718 -0.296 3.750  4.550 10.80  0.038 0.77 16.298 17.142 17.122 16.461 16.061 15.696 15.226 14.845 14.800  0.744 
 2  10.07 -0.73  0.54820 -1.036 3.655  4.778 11.20  0.038 0.00 18.559 20.894 20.160 19.107 18.444 17.898 17.133 16.510 16.411  0.548 
 2  10.07 -0.73  0.69177 -0.507 3.723  4.621 12.10  0.038 0.00 18.138 19.346 19.138 18.355 17.897 17.489 16.941 16.496 16.438  0.692 
 2  10.07 -0.73  0.64748 -0.677 3.698  4.665 12.40  0.038 0.00 18.862 20.443 20.043 19.164 18.648 18.197 17.573 17.064 16.994  0.647 
 2  10.07 -0.73  0.79377 -0.075 3.772  4.446 12.90  0.038 0.00 17.857 18.481 18.559 17.986 17.627 17.295 16.880 16.543 16.508  0.794 
 2  10.07 -0.71  0.10960 -2.856 3.497  5.266  5.00  0.021 0.00 16.910 23.369 21.028 19.096 17.828 16.379 15.080 14.490 14.259  0.110 
 2  10.07 -0.71  0.35749 -1.569 3.619  4.984 11.40  0.038 0.90 19.451 22.390 21.472 20.243 19.435 18.775 17.920 17.300 17.153  0.357 
 2  10.07 -0.71  0.69416 -0.502 3.723  4.619 12.40  0.038 0.00 18.426 19.638 19.426 18.642 18.184 17.776 17.228 16.784 16.726  0.694 
 2  10.07 -0.71  0.74409 -0.300 3.748  4.550 13.30  0.038 0.00 18.821 19.691 19.654 18.980 18.575 18.208 17.733 17.349 17.304  0.744 
 2  10.07 -0.69  0.21699 -2.003 3.593  5.093  9.60  0.038 0.70 19.054 22.674 21.554 20.158 19.232 18.399 17.419 16.827 16.631  0.217 
 2  10.07 -0.69  0.20108 -2.066 3.589  5.108  9.70  0.038 0.00 19.635 23.109 22.012 20.642 19.734 18.960 18.022 17.433 17.250  0.201 
 2  10.07 -0.69  0.57701 -0.943 3.663  4.740 11.60  0.038 0.00 18.728 20.932 20.245 19.225 18.591 18.066 17.324 16.717 16.625  0.577 
 2  10.07 -0.69  0.49270 -1.215 3.639  4.849 11.70  0.038 0.93 18.874 21.530 20.686 19.544 18.808 18.210 17.396 16.758 16.638  0.493 
 2  10.07 -0.69  0.50968 -1.164 3.643  4.828 11.80  0.038 0.74 19.080 21.720 20.884 19.747 19.014 18.416 17.602 16.968 16.848  0.510 
 2  10.07 -0.69  0.45058 -1.334 3.631  4.897 12.10  0.038 0.87 19.621 22.414 21.531 20.348 19.579 18.953 18.120 17.484 17.353  0.451 
 2  10.07 -0.69  0.75654 -0.253 3.753  4.529 13.00  0.038 0.76 18.207 19.167 19.104 18.409 17.980 17.593 17.076 16.648 16.592  0.757 
 2  10.07 -0.67  0.30043 -1.703 3.610  5.006 10.30  0.038 0.00 19.328 22.370 21.423 20.165 19.333 18.649 17.776 17.163 17.009  0.300 
 2  10.07 -0.67  0.71034 -0.449 3.728  4.599 11.50  0.038 0.00 17.394 18.537 18.356 17.594 17.148 16.750 16.219 15.788 15.734  0.710 
 2  10.07 -0.67  0.46073 -1.309 3.632  4.885 11.60  0.038 0.00 19.641 22.371 21.503 20.340 19.588 18.976 18.152 17.512 17.388  0.461 
 2  10.07 -0.67  0.60853 -0.837 3.674  4.701 12.10  0.038 0.00 18.963 20.977 20.365 19.390 18.796 18.298 17.591 17.010 16.927  0.609 
 2  10.07 -0.67  0.78446 -0.136 3.764  4.470 12.30  0.038 0.00 17.410 18.128 18.157 17.546 17.171 16.827 16.392 16.040 16.002  0.784 
 2  10.07 -0.67  0.75262 -0.276 3.749  4.533 12.40  0.038 0.00 17.859 18.728 18.688 18.015 17.612 17.246 16.773 16.392 16.347  0.753 
 2  10.07 -0.67  0.55840 -1.011 3.655  4.763 12.80  0.038 0.86 19.611 22.062 21.285 20.202 19.513 18.949 18.165 17.535 17.429  0.558 
 2  10.07 -0.67  0.76594 -0.219 3.756  4.509 13.40  0.038 0.00 18.717 19.519 19.510 18.863 18.472 18.116 17.660 17.291 17.249  0.766 
 2  10.07 -0.65  0.40203 -1.462 3.621  4.935  9.10  0.038 0.84 16.950 19.892 18.966 17.740 16.935 16.277 15.421 14.792 14.650  0.402 
 2  10.07 -0.65  0.71174 -0.454 3.727  4.599 10.40  0.038 0.00 16.306 17.475 17.279 16.509 16.059 15.659 15.124 14.689 14.635  0.712 
 2  10.07 -0.65  0.84847  0.165 3.784  4.283 10.90  0.038 0.00 15.257 15.809 15.896 15.368 15.031 14.719 14.334 14.023 13.993  0.848 
 2  10.07 -0.65  0.88722  0.421 3.770  3.992 11.30  0.038 0.00 15.017 15.675 15.714 15.141 14.781 14.449 14.029 13.692 13.657  0.887 
 2  10.07 -0.65  0.54547 -1.059 3.650  4.780 11.60  0.038 0.00 19.018 21.461 20.676 19.599 18.915 18.359 17.576 16.938 16.838  0.545 
 2  10.07 -0.65  0.92439 -0.141 3.763  4.472 12.50  0.038 0.85 17.615 18.346 18.369 17.755 17.379 17.034 16.597 16.244 16.205  0.787 
 2  10.07 -0.65  0.82027  0.014 3.776  4.387 14.10  0.038 0.00 18.834 19.437 19.513 18.952 18.600 18.275 17.871 17.545 17.512  0.820 
 2  10.07 -0.63  0.17679 -2.265 3.559  5.131  9.20  0.038 0.00 19.632 23.977 22.510 20.950 19.947 18.997 17.956 17.373 17.148  0.177 
 2  10.07 -0.63  0.68856 -0.554 3.713  4.626  9.90  0.038 0.88 15.620 17.199 16.808 15.934 15.411 14.960 14.331 13.813 13.742  0.689 
 2  10.07 -0.63  0.91788  2.677 3.614  1.125 10.50  0.038 0.00  8.577 12.194 10.802  9.409  8.663  8.016  7.051  6.250  6.144  0.918 
 2  10.07 -0.63  0.77450 -0.211 3.755  4.504 10.70  0.038 0.00 15.998 16.816 16.796 16.143 15.751 15.394 14.937 14.567 14.525  0.775 
 2  10.07 -0.63  0.62728 -0.782 3.680  4.685 11.10  0.038 0.00 17.826 19.743 19.172 18.219 17.644 17.159 16.474 15.909 15.831  0.627 
 2  10.07 -0.63  0.62790 -0.780 3.681  4.684 11.50  0.038 0.00 18.220 20.131 19.563 18.612 18.038 17.554 16.869 16.306 16.228  0.628 
 2  10.07 -0.63  0.51776 -1.152 3.642  4.817 11.80  0.038 0.00 19.450 22.039 21.207 20.088 19.371 18.789 17.985 17.342 17.232  0.518 
 2  10.07 -0.63  0.62441 -0.793 3.679  4.688 11.90  0.038 0.73 18.379 20.463 19.840 18.845 18.230 17.713 16.988 16.400 16.309  0.624 
 2  10.07 -0.63  0.68166 -0.579 3.709  4.633 12.20  0.038 0.71 18.209 19.796 19.413 18.535 18.008 17.548 16.912 16.394 16.318  0.682 
 2  10.07 -0.63  0.65410 -0.682 3.694  4.659 12.50  0.038 0.00 18.976 20.656 20.198 19.298 18.767 18.309 17.670 17.148 17.077  0.654 
 2  10.07 -0.63  0.68451 -0.569 3.710  4.630 12.70  0.038 0.00 18.892 20.315 19.986 19.149 18.660 18.232 17.645 17.167 17.105  0.685 
 2  10.07 -0.63  1.15357  0.443 3.767  3.959 15.80  0.038 0.78 19.462 20.161 20.179 19.589 19.222 18.885 18.455 18.110 18.073  0.896 
 2  10.07 -0.63  0.89465  0.436 3.770  3.978 15.90  0.038 0.81 19.437 20.153 20.165 19.569 19.198 18.858 18.422 18.071 18.033  0.895 
 2  10.07 -0.61  0.13107 -2.671 3.510  5.213  8.10  0.037 0.84 19.013 25.059 22.962 21.107 19.883 18.485 17.204 16.614 16.370  0.131 
 2  10.07 -0.61  0.98004 -0.561 3.711  4.626  9.40  0.038 0.70 15.571 16.992 16.662 15.826 15.338 14.910 14.325 13.848 13.786  0.689 
 2  10.07 -0.61  0.44944 -1.355 3.625  4.894 11.10  0.038 0.88 18.658 21.560 20.637 19.427 18.634 17.990 17.139 16.499 16.364  0.449 
 2  10.07 -0.61  0.58083 -0.954 3.659  4.737 11.70  0.038 0.00 18.856 21.161 20.426 19.383 18.731 18.196 17.439 16.817 16.725  0.581 
 2  10.07 -0.61  0.81472 -0.052 3.770  4.425 12.00  0.038 0.90 16.478 17.263 17.254 16.620 16.234 15.883 15.432 15.065 15.024  0.815 
 2  10.07 -0.61  0.87523  0.261 3.784  4.203 12.10  0.038 0.79 16.067 16.704 16.749 16.192 15.837 15.511 15.096 14.758 14.722  0.875 
 2  10.07 -0.61  0.82866  0.013 3.775  4.388 12.60  0.038 0.00 17.337 17.956 18.021 17.453 17.099 16.773 16.367 16.039 16.006  0.829 
 2  10.07 -0.61  0.73256 -0.394 3.733  4.574 13.40  0.038 0.00 19.154 20.255 20.090 19.342 18.905 18.514 17.996 17.575 17.524  0.733 
 2  10.07 -0.61  0.74393 -0.349 3.738  4.558 13.50  0.038 0.00 19.141 20.169 20.042 19.318 18.891 18.510 18.007 17.599 17.551  0.744 
 2  10.07 -0.59  0.39979 -1.483 3.616  4.933 10.50  0.038 0.77 18.475 21.518 20.562 19.310 18.481 17.799 16.925 16.302 16.153  0.400 
 2  10.07 -0.59  0.35897 -1.582 3.611  4.966 10.80  0.038 0.76 19.027 22.148 21.172 19.898 19.052 18.349 17.462 16.848 16.692  0.359 
 2  10.07 -0.59  0.37969 -1.532 3.614  4.950 10.90  0.038 0.00 19.499 22.518 21.567 20.322 19.500 18.825 17.956 17.328 17.183  0.380 
 2  10.07 -0.59  0.47008 -1.302 3.628  4.871 11.40  0.038 0.00 19.425 22.246 21.341 20.156 19.386 18.762 17.924 17.275 17.149  0.470 
 2  10.07 -0.59  0.72947 -0.416 3.729  4.580 12.00  0.038 0.77 17.573 18.889 18.640 17.835 17.351 16.925 16.341 15.857 15.792  0.729 
 2  10.07 -0.59  0.52458 -1.141 3.641  4.807 12.10  0.038 0.72 19.357 22.077 21.207 20.052 19.304 18.694 17.867 17.226 17.106  0.525 
 2  10.07 -0.59  0.78137 -0.210 3.754  4.502 13.50  0.038 0.00 18.795 19.635 19.600 18.939 18.544 18.186 17.726 17.354 17.312  0.781 
 2  10.07 -0.59  0.82735 -0.011 3.772  4.403 13.70  0.038 0.00 18.499 19.146 19.197 18.617 18.258 17.929 17.517 17.184 17.150  0.827 
 2  10.07 -0.57  0.35001 -1.611 3.608  4.972  9.00  0.038 0.00 17.796 20.887 19.918 18.653 17.813 17.118 16.237 15.619 15.467  0.350 
 2  10.07 -0.57  0.46276 -1.328 3.625  4.878  9.70  0.038 0.00 17.789 20.664 19.741 18.541 17.759 17.126 16.280 15.628 15.500  0.463 
 2  10.07 -0.57  0.63095 -0.792 3.677  4.684 10.00  0.038 0.00 16.750 18.743 18.130 17.161 16.575 16.084 15.386 14.810 14.732  0.631 
 2  10.07 -0.57  0.39607 -1.497 3.614  4.935 10.40  0.038 0.00 18.913 21.935 20.981 19.736 18.915 18.240 17.370 16.740 16.596  0.396 
 2  10.07 -0.57  0.35061 -1.609 3.609  4.972 10.90  0.038 0.70 19.255 22.449 21.449 20.157 19.298 18.578 17.679 17.069 16.908  0.351 
 2  10.07 -0.57  0.64354 -0.746 3.683  4.672 11.10  0.038 0.78 17.415 19.462 18.851 17.866 17.259 16.749 16.033 15.449 15.361  0.644 
 2  10.07 -0.57  0.78215 -0.219 3.752  4.505 11.10  0.038 0.00 16.419 17.281 17.233 16.564 16.166 15.806 15.341 14.966 14.924  0.782 
 2  10.07 -0.57  0.67361 -0.636 3.699  4.643 12.80  0.038 0.71 18.939 20.706 20.228 19.306 18.750 18.271 17.604 17.061 16.981  0.674 
 2  10.07 -0.57  0.69745 -0.549 3.711  4.620 13.40  0.038 0.72 19.334 20.910 20.529 19.654 19.129 18.673 18.041 17.524 17.450  0.697 
 2  10.07 -0.57  1.07268  0.459 3.756  3.912 13.40  0.038 0.85 17.022 17.835 17.798 17.160 16.774 16.421 15.966 15.599 15.559  0.915 
 2  10.07 -0.55  0.72713 -0.446 3.724  4.587 12.20  0.038 0.00 18.084 19.325 19.082 18.292 17.835 17.431 16.886 16.443 16.389  0.727 
 2  10.07 -0.53  0.21497 -2.050 3.579  5.083 10.10  0.038 0.88 19.405 23.274 22.028 20.577 19.618 18.745 17.749 17.170 16.966  0.215 
 2  10.07 -0.53  0.31226 -1.721 3.599  4.997 10.60  0.038 0.00 19.673 22.898 21.894 20.592 19.721 18.990 18.086 17.481 17.317  0.312 
 2  10.07 -0.53  0.54879 -1.082 3.643  4.777 12.10  0.038 0.89 19.028 21.719 20.845 19.702 18.965 18.369 17.549 16.896 16.784  0.549 
 2  10.07 -0.51  0.67375 -0.662 3.693  4.645 12.30  0.038 0.00 18.724 20.467 19.967 19.054 18.514 18.055 17.410 16.880 16.811  0.674 
 2  10.07 -0.49  0.59956 -0.935 3.656  4.720  9.30  0.038 0.74 16.089 18.615 17.800 16.702 16.001 15.428 14.630 13.993 13.889  0.600 
 2  10.07 -0.49  0.30173 -1.762 3.594  5.002  9.60  0.038 0.00 18.774 22.131 21.078 19.748 18.858 18.095 17.171 16.571 16.401  0.302 
 2  10.07 -0.49  0.41904 -1.461 3.611  4.911 11.10  0.038 0.00 19.522 22.604 21.626 20.370 19.538 18.850 17.969 17.335 17.191  0.419 
 2  10.07 -0.49  0.62141 -0.857 3.666  4.698 12.00  0.038 0.00 18.913 21.130 20.416 19.397 18.766 18.250 17.514 16.905 16.821  0.621 
 2  10.07 -0.49  0.88823  0.200 3.781  4.256 12.30  0.038 0.00 16.570 17.173 17.223 16.672 16.328 16.014 15.624 15.311 15.280  0.888 
 2  10.07 -0.47  0.75854 -0.364 3.732  4.555 11.20  0.038 0.00 16.879 18.037 17.828 17.065 16.623 16.233 15.711 15.288 15.238  0.759 
 2  10.07 -0.47  0.87212  0.114 3.777  4.320 13.40  0.038 0.92 17.443 18.150 18.158 17.558 17.192 16.860 16.440 16.101 16.066  0.872 
 2  10.07 -0.45  0.87024  0.097 3.776  4.329 10.50  0.038 0.87 14.703 15.465 15.447 14.828 14.451 14.111 13.675 13.322 13.284  0.870 
 2  10.07 -0.45  0.69011 -0.629 3.695  4.631 11.40  0.038 0.98 17.043 18.822 18.299 17.377 16.833 16.373 15.725 15.192 15.124  0.690 
 2  10.07 -0.45  0.72807 -0.489 3.714  4.593 12.80  0.038 0.00 18.792 20.213 19.867 19.032 18.548 18.129 17.555 17.086 17.029  0.728 
 2  10.07 -0.45  0.85072  0.007 3.770  4.387 13.00  0.038 0.00 17.753 18.459 18.466 17.865 17.500 17.170 16.753 16.418 16.383  0.851 
 2  10.07 -0.43  0.82071 -0.130 3.758  4.461 12.60  0.038 0.00 17.695 18.534 18.479 17.824 17.436 17.087 16.640 16.279 16.240  0.821 
 2  10.07 -0.41  0.40869 -1.507 3.603  4.914 10.50  0.038 0.75 18.567 21.876 20.836 19.530 18.653 17.894 16.970 16.353 16.193  0.409 
 2  10.07 -0.41  0.45941 -1.377 3.613  4.873 11.20  0.038 0.00 19.412 22.504 21.513 20.264 19.435 18.745 17.860 17.213 17.076  0.459 
 2  10.07 -0.41  0.73761 -0.469 3.716  4.585 13.20  0.038 0.00 19.143 20.556 20.210 19.377 18.895 18.480 17.910 17.446 17.390  0.738 
 2  10.07 -0.39  0.45426 -1.396 3.610  4.877 10.80  0.038 0.00 19.060 22.193 21.192 19.934 19.096 18.393 17.500 16.855 16.715  0.454 
 2  10.07 -0.39  0.72609 -0.521 3.708  4.598 11.20  0.038 0.00 17.273 18.818 18.403 17.536 17.034 16.604 16.009 15.523 15.463  0.726 
 2  10.07 -0.39  1.21570  0.123 3.772  4.294 13.30  0.038 0.72 17.762 18.463 18.462 17.866 17.505 17.179 16.769 16.441 16.407  0.879 
 2  10.07 -0.37  0.72541 -0.532 3.706  4.600  7.90  0.036 0.00 14.001 15.587 15.148 14.271 13.762 13.329 12.727 12.235 12.175  0.725 
 2  10.07 -0.35  0.68067 -0.705 3.681  4.644 13.10  0.038 0.00 19.631 21.645 21.001 20.027 19.442 18.960 18.273 17.706 17.633  0.681 
 3  10.07 -2.89  0.31248 -1.588 3.641  5.030 10.70  0.038 0.96 18.725 20.913 20.388 19.300 18.629 18.027 17.274 16.768 16.607  0.312 
 3  10.07 -2.71  0.64652 -0.495 3.753  4.701 11.10  0.038 0.87 16.714 17.415 17.588 16.966 16.544 16.134 15.627 15.233 15.157  0.647 
 3  10.07 -2.63  0.78784  0.277 3.826  4.310 15.00  0.038 0.00 19.079 19.357 19.596 19.245 18.986 18.724 18.418 18.171 18.155  0.788 
 3  10.07 -2.61  0.79427  0.330 3.830  4.274 13.10  0.038 0.00 17.046 17.323 17.550 17.207 16.955 16.699 16.402 16.162 16.146  0.794 
 3  10.07 -2.55  0.69590 -0.277 3.778  4.614 13.60  0.038 0.00 19.062 19.468 19.754 19.272 18.927 18.584 18.165 17.823 17.785  0.696 
 3  10.07 -2.51  0.71402 -0.189 3.787  4.576  8.90  0.038 0.98 13.491 13.875 14.164 13.697 13.361 13.027 12.620 12.287 12.252  0.714 
 3  10.07 -2.51  0.77218  0.150 3.818  4.395 13.10  0.038 0.00 17.496 17.785 18.047 17.673 17.399 17.122 16.796 16.530 16.512  0.772 
 3  10.07 -2.47  0.98672 -0.219 3.784  4.588 14.00  0.038 0.72 19.316 19.698 19.986 19.521 19.187 18.854 18.450 18.119 18.084  0.708 
 3  10.07 -2.43  0.78548  0.257 3.825  4.323 12.90  0.038 0.85 16.814 17.131 17.373 16.990 16.709 16.425 16.087 15.811 15.787  0.785 
 3  10.07 -2.43  0.68267 -0.337 3.771  4.639 13.10  0.038 0.97 18.071 18.551 18.809 18.288 17.921 17.561 17.118 16.760 16.713  0.683 
 3  10.07 -2.43  0.79213  0.312 3.829  4.286 13.50  0.038 0.00 17.490 17.768 17.997 17.651 17.397 17.139 16.840 16.598 16.582  0.792 
 3  10.07 -2.41  0.78904  0.286 3.827  4.303 11.70  0.038 0.00 15.754 16.033 16.267 15.917 15.659 15.399 15.095 14.850 14.834  0.789 
 3  10.07 -2.35  0.43212 -1.291 3.659  4.946 10.00  0.038 0.00 17.997 19.858 19.471 18.472 17.859 17.302 16.603 16.112 15.965  0.432 
 3  10.07 -2.35  0.59463 -0.714 3.726  4.777 11.80  0.038 0.00 18.355 19.188 19.291 18.611 18.167 17.741 17.213 16.807 16.725  0.595 
 3  10.07 -2.33  0.76283  0.086 3.813  4.433 14.40  0.038 0.00 18.955 19.254 19.520 19.133 18.850 18.565 18.229 17.953 17.933  0.763 
 3  10.07 -2.33  0.82976  1.600 3.722  2.593 14.70  0.038 0.00 15.469 16.319 16.372 15.737 15.303 14.877 14.312 13.850 13.791  0.830 
 3  10.07 -2.33  0.78497  0.253 3.825  4.326 15.10  0.038 0.79 19.100 19.424 19.656 19.273 18.992 18.709 18.371 18.096 18.070  0.785 
 3  10.07 -2.29  0.76101  0.074 3.812  4.441 12.10  0.038 0.00 16.686 16.988 17.254 16.864 16.579 16.293 15.955 15.677 15.657  0.761 
 3  10.07 -2.27  0.79803  0.363 3.831  4.249 15.10  0.038 0.00 18.962 19.241 19.454 19.114 18.865 18.615 18.322 18.088 18.072  0.798 
 3  10.07 -2.21  0.72422 -0.142 3.792  4.552 12.60  0.038 0.00 17.725 18.086 18.365 17.918 17.596 17.277 16.892 16.575 16.545  0.724 
 3  10.07 -2.19  0.67854 -0.361 3.768  4.647 13.20  0.038 0.00 18.872 19.355 19.603 19.080 18.716 18.359 17.921 17.567 17.521  0.679 
 3  10.07 -2.19  0.74028 -0.057 3.800  4.509 13.30  0.038 0.90 17.822 18.208 18.475 18.017 17.689 17.363 16.968 16.644 16.609  0.740 
 3  10.07 -2.17  0.88440 -0.487 3.753  4.695 13.20  0.038 0.73 19.162 19.754 19.963 19.396 19.008 18.631 18.163 17.790 17.733  0.650 
 3  10.07 -2.17  0.64616 -0.503 3.751  4.701 13.30  0.038 0.73 19.122 19.855 20.007 19.376 18.951 18.540 18.023 17.620 17.542  0.646 
 3  10.07 -2.17  0.85056  0.003 3.805  4.478 14.60  0.038 0.88 19.350 19.673 19.948 19.541 19.244 18.948 18.595 18.303 18.281  0.751 
 3  10.07 -2.13  0.70282 -0.254 3.779  4.601 13.30  0.038 0.00 18.705 19.121 19.388 18.904 18.560 18.222 17.809 17.472 17.434  0.703 
 3  10.07 -2.11  0.35412 -1.485 3.647  5.006 11.50  0.038 0.78 19.453 21.661 21.103 20.024 19.354 18.762 18.007 17.480 17.323  0.354 
 3  10.07 -2.11  0.81545  0.531 3.830  4.082 14.20  0.038 0.00 17.642 17.935 18.125 17.785 17.535 17.284 16.989 16.754 16.737  0.815 
 3  10.07 -2.09  0.82192  0.639 3.813  3.912 13.10  0.038 0.89 16.090 16.426 16.632 16.248 15.965 15.682 15.341 15.066 15.043  0.822 
 3  10.07 -2.09  0.69886 -0.276 3.776  4.609 13.80  0.038 0.00 19.259 19.688 19.951 19.458 19.109 18.767 18.349 18.008 17.969  0.699 
 3  10.07 -2.07  0.61518 -0.638 3.734  4.746 12.30  0.038 0.00 18.665 19.454 19.563 18.903 18.474 18.064 17.552 17.153 17.080  0.615 
 3  10.07 -2.05  0.45209 -1.233 3.663  4.924 11.70  0.038 0.91 18.937 20.851 20.416 19.414 18.800 18.247 17.542 17.033 16.893  0.452 
 3  10.07 -1.97  0.29107 -1.644 3.637  5.042 10.60  0.038 0.00 19.481 21.807 21.190 20.087 19.396 18.793 18.020 17.479 17.319  0.291 
 3  10.07 -1.97  0.92317 -0.358 3.766  4.641 12.60  0.038 0.74 18.266 18.773 19.001 18.468 18.101 17.744 17.304 16.948 16.902  0.682 
 3  10.07 -1.97  0.77801  0.157 3.815  4.378 13.80  0.038 0.00 18.179 18.484 18.729 18.344 18.064 17.785 17.455 17.186 17.166  0.778 
 3  10.07 -1.93  0.68661 -0.341 3.768  4.633 13.30  0.038 0.00 18.921 19.419 19.648 19.121 18.757 18.402 17.967 17.614 17.569  0.687 
 3  10.07 -1.93  0.59220 -0.739 3.719  4.771 13.40  0.038 0.97 19.339 20.382 20.360 19.607 19.140 18.699 18.141 17.712 17.625  0.592 
 3  10.07 -1.91  0.87638  0.194 3.816  4.350 14.40  0.038 0.89 18.669 18.981 19.220 18.841 18.565 18.290 17.966 17.701 17.682  0.784 
 3  10.07 -1.91  0.82938  0.749 3.761  3.598 16.20  0.038 0.83 19.013 19.563 19.735 19.213 18.846 18.486 18.029 17.657 17.615  0.829 
 3  10.07 -1.89  0.29750 -1.626 3.638  5.037 10.00  0.038 0.00 18.835 21.157 20.536 19.437 18.747 18.147 17.377 16.831 16.675  0.298 
 3  10.07 -1.85  0.53503 -0.966 3.688  4.832 12.70  0.038 0.90 19.335 20.914 20.622 19.714 19.162 18.659 18.007 17.515 17.402  0.535 
 3  10.07 -1.85  0.70001 -0.286 3.774  4.609 14.00  0.038 0.00 19.484 19.946 20.185 19.676 19.322 18.978 18.555 18.211 18.171  0.700 
 3  10.07 -1.83  0.44381 -1.257 3.661  4.933 10.60  0.038 0.00 18.513 20.451 19.986 18.987 18.374 17.829 17.121 16.598 16.466  0.444 
 3  10.07 -1.83  0.81392  0.447 3.824  4.145 11.50  0.038 0.00 15.153 15.455 15.652 15.295 15.035 14.775 14.470 14.225 14.207  0.814 
 3  10.07 -1.83  0.80645  0.365 3.824  4.223 14.20  0.038 0.98 17.427 17.726 17.941 17.576 17.310 17.045 16.735 16.484 16.466  0.806 
 3  10.07 -1.81  0.67895 -0.382 3.762  4.646 13.20  0.038 0.84 18.596 19.285 19.428 18.817 18.414 18.026 17.538 17.149 17.086  0.679 
 3  10.07 -1.81  0.73850 -0.098 3.793  4.521 13.60  0.038 0.00 18.614 18.988 19.243 18.793 18.473 18.158 17.778 17.466 17.438  0.738 
 3  10.07 -1.79  0.73816 -0.101 3.792  4.522 10.10  0.038 0.00 15.123 15.500 15.753 15.301 14.980 14.664 14.284 13.971 13.943  0.738 
 3  10.07 -1.79  0.84040  1.773 3.754  2.549 10.30  0.038 0.81 10.629 11.288 11.342 10.810 10.437 10.071  9.595  9.212  9.170  0.840 
 3  10.07 -1.77  0.61678 -0.646 3.729  4.738 12.50  0.038 0.84 18.508 19.558 19.530 18.781 18.313 17.873 17.309 16.870 16.784  0.617 
 3  10.07 -1.77  0.74280 -0.078 3.794  4.509 12.90  0.038 0.00 17.864 18.234 18.486 18.040 17.722 17.410 17.034 16.726 16.698  0.743 
 3  10.07 -1.77  0.77017  0.081 3.807  4.418 14.30  0.038 0.00 18.868 19.197 19.441 19.032 18.738 18.448 18.102 17.819 17.797  0.770 
 3  10.07 -1.77  0.79893  0.288 3.820  4.280 14.60  0.038 0.00 18.650 18.955 19.171 18.799 18.530 18.262 17.948 17.693 17.675  0.799 
 3  10.07 -1.75  0.55987 -0.873 3.699  4.803 12.30  0.038 0.00 19.253 20.555 20.388 19.557 19.055 18.590 17.989 17.526 17.431  0.560 
 3  10.07 -1.75  0.82159  0.525 3.817  4.043 13.80  0.038 0.00 17.258 17.584 17.773 17.400 17.129 16.859 16.538 16.280 16.260  0.822 
 3  10.07 -1.75  0.90003  0.480 3.822  4.104 14.80  0.038 0.91 18.369 18.680 18.871 18.508 18.245 17.982 17.672 17.424 17.405  0.819 
 3  10.07 -1.71  0.67294 -0.413 3.758  4.656 12.50  0.038 0.00 18.304 18.902 19.077 18.501 18.118 17.750 17.294 16.927 16.876  0.673 
 3  10.07 -1.71  0.62763 -0.604 3.734  4.722 12.90  0.038 0.90 18.685 19.661 19.659 18.935 18.483 18.059 17.516 17.091 17.014  0.628 
