#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.79 -0.13  1.16511  0.568 3.736  3.827 12.50  0.038 0.00 15.851 17.072 16.787 16.011 15.573 15.195 14.686 14.282 14.235  1.165 
 1   9.79 -0.03  1.03586  0.210 3.773  4.279 11.20  0.038 0.86 15.114 16.025 15.883 15.215 14.827 14.492 14.058 13.712 13.675  1.036 
 1   9.79 -0.01  0.66476 -0.923 3.642  4.696 10.70  0.038 0.97 17.102 19.984 18.974 17.803 17.053 16.449 15.611 14.931 14.835  0.665 
 1   9.79 -0.01  0.71400 -0.782 3.658  4.652 11.40  0.038 0.00 18.124 20.676 19.770 18.676 17.995 17.459 16.689 16.053 15.972  0.714 
 1   9.79  0.07  0.31419 -1.845 3.560  4.967  7.80  0.031 0.00 17.182 21.317 20.071 18.659 17.664 16.551 15.455 14.872 14.657  0.314 
 1   9.79  0.07  0.75060 -0.693 3.667  4.622 11.10  0.038 0.97 16.930 19.428 18.532 17.448 16.782 16.258 15.506 14.888 14.811  0.751 
 1   9.79  0.07  1.03004  0.131 3.765  4.325 11.60  0.038 0.00 16.043 16.977 16.809 16.132 15.745 15.416 14.993 14.661 14.625  1.030 
 1   9.79  0.09  0.97451 -0.040 3.751  4.416 11.70  0.038 0.90 16.123 17.375 17.056 16.273 15.829 15.460 14.962 14.566 14.521  0.975 
 1   9.79  0.15  0.94251 -0.152 3.737  4.457 11.60  0.038 0.00 16.751 18.088 17.714 16.904 16.451 16.078 15.575 15.179 15.134  0.943 
 1   9.81 -0.49  0.29120 -1.805 3.592  5.020  8.60  0.035 0.00 17.884 21.293 20.220 18.877 17.979 17.204 16.272 15.676 15.502  0.291 
 1   9.81 -0.49  0.57834 -1.031 3.646  4.762 10.60  0.038 0.77 17.566 20.244 19.374 18.238 17.503 16.906 16.085 15.437 15.326  0.578 
 1   9.81 -0.49  1.06892  0.613 3.795  3.981 11.80  0.038 0.00 15.037 15.546 15.607 15.121 14.807 14.517 14.162 13.881 13.854  1.069 
 1   9.81 -0.49  1.00483  0.312 3.803  4.285 12.00  0.038 1.00 15.255 15.709 15.807 15.338 15.033 14.753 14.416 14.147 14.123  1.005 
 1   9.81 -0.45  0.54649 -1.134 3.635  4.796 10.10  0.038 0.96 17.037 19.840 18.921 17.750 16.992 16.379 15.544 14.882 14.768  0.546 
 1   9.81 -0.41  0.77773 -0.421 3.725  4.595 10.80  0.038 0.00 16.624 17.903 17.624 16.826 16.366 15.966 15.424 14.984 14.931  0.778 
 1   9.81 -0.37  0.86647 -0.150 3.759  4.506 11.40  0.038 0.00 16.544 17.397 17.329 16.669 16.280 15.933 15.488 15.130 15.091  0.866 
 1   9.81 -0.35  0.52842 -1.212 3.624  4.815  8.20  0.033 0.00 15.999 18.964 17.985 16.775 15.984 15.340 14.479 13.807 13.687  0.528 
 1   9.81 -0.35  0.57070 -1.092 3.635  4.773 10.70  0.038 0.96 17.525 20.368 19.422 18.247 17.485 16.869 16.028 15.359 15.248  0.571 
 1   9.81 -0.35  0.72643 -0.612 3.694  4.634 12.10  0.038 0.98 17.698 19.532 18.971 18.037 17.486 17.025 16.374 15.839 15.772  0.726 
 1   9.81 -0.31  0.73370 -0.605 3.694  4.631  9.60  0.037 0.00 15.883 17.686 17.134 16.206 15.662 15.207 14.566 14.040 13.975  0.734 
 1   9.81 -0.31  1.10228  0.605 3.769  3.897 12.40  0.038 0.00 15.658 16.423 16.369 15.759 15.392 15.064 14.646 14.314 14.279  1.102 
 1   9.81 -0.29  0.68712 -0.760 3.671  4.665 10.90  0.038 0.87 17.107 19.478 18.691 17.635 16.977 16.442 15.684 15.062 14.975  0.687 
 1   9.81 -0.27  0.96508  0.071 3.777  4.404  9.80  0.037 0.00 14.393 15.085 15.075 14.484 14.128 13.811 13.415 13.098 13.066  0.965 
 1   9.81 -0.27  0.55626 -1.152 3.627  4.788  9.90  0.037 0.00 17.551 20.518 19.526 18.321 17.537 16.897 16.036 15.357 15.243  0.556 
 1   9.81 -0.27  0.95434  0.041 3.774  4.419 10.90  0.038 0.00 15.568 16.285 16.265 15.662 15.302 14.980 14.577 14.254 14.222  0.954 
 1   9.81 -0.25  0.67396 -0.815 3.663  4.680 10.90  0.038 0.97 17.017 19.433 18.611 17.547 16.884 16.354 15.595 14.968 14.884  0.674 
 1   9.81 -0.25  1.04939  0.311 3.788  4.248 12.30  0.038 0.00 16.293 16.900 16.912 16.368 16.035 15.738 15.371 15.081 15.052  1.049 
 1   9.81 -0.23  0.28482 -1.891 3.572  5.016  8.70  0.035 0.82 17.629 21.617 20.369 18.941 17.967 16.978 15.937 15.356 15.149  0.285 
 1   9.81 -0.23  0.60491 -1.029 3.637  4.743  9.60  0.037 0.00 16.942 19.755 18.799 17.637 16.890 16.288 15.455 14.784 14.682  0.605 
 1   9.81 -0.21  0.43883 -1.481 3.596  4.891  9.50  0.037 0.80 17.474 20.959 19.870 18.552 17.648 16.807 15.841 15.222 15.059  0.439 
 1   9.81 -0.19  0.83400 -0.343 3.728  4.558 11.00  0.038 0.00 16.627 17.952 17.625 16.816 16.355 15.963 15.429 15.000 14.950  0.834 
 1   9.81 -0.17  0.32058 -1.803 3.574  4.990  8.60  0.035 0.71 17.431 21.383 20.162 18.754 17.782 16.779 15.733 15.151 14.947  0.321 
 1   9.81 -0.15  0.63759 -0.955 3.643  4.717  8.70  0.035 0.00 15.858 18.604 17.653 16.512 15.784 15.201 14.385 13.718 13.623  0.638 
 1   9.81 -0.15  0.39918 -1.589 3.585  4.916  8.80  0.035 0.00 17.542 21.153 20.037 18.706 17.780 16.878 15.883 15.275 15.104  0.399 
 1   9.81 -0.15  0.91936 -0.109 3.754  4.471 10.90  0.038 0.00 15.943 16.929 16.768 16.066 15.661 15.310 14.853 14.488 14.448  0.919 
 1   9.81 -0.13  1.00642  0.139 3.776  4.350 12.50  0.038 0.00 16.922 17.664 17.613 17.004 16.644 16.328 15.931 15.616 15.584  1.006 
 1   9.81 -0.13  1.06186  0.274 3.778  4.250 12.70  0.038 0.76 16.600 17.421 17.334 16.703 16.327 15.998 15.571 15.227 15.189  1.062 
 1   9.81 -0.03  0.73343 -0.712 3.669  4.636 10.90  0.038 0.00 17.449 19.806 18.977 17.925 17.284 16.775 16.044 15.441 15.366  0.733 
 1   9.81  0.01  1.05501  0.239 3.772  4.256 12.60  0.038 0.00 16.773 17.599 17.488 16.851 16.482 16.163 15.758 15.439 15.406  1.055 
 1   9.81  0.03  0.28839 -1.910 3.557  4.984  7.10  0.027 0.00 16.646 20.838 19.569 18.139 17.138 16.016 14.916 14.335 14.115  0.288 
 1   9.81  0.03  0.69832 -0.836 3.650  4.663 10.10  0.038 0.00 16.961 19.680 18.706 17.574 16.862 16.300 15.500 14.839 14.753  0.698 
 1   9.81  0.05  0.67284 -0.909 3.641  4.687 11.00  0.038 0.00 18.042 20.903 19.889 18.725 17.984 17.387 16.557 15.882 15.790  0.673 
 1   9.83 -0.73  0.40378 -1.457 3.624  4.945  9.30  0.037 0.76 17.235 20.125 19.221 18.007 17.211 16.561 15.712 15.088 14.945  0.404 
 1   9.83 -0.61  0.53907 -1.113 3.644  4.804  9.70  0.037 0.00 17.252 19.811 18.985 17.876 17.167 16.593 15.793 15.150 15.043  0.539 
 1   9.83 -0.61  0.97029  0.310 3.805  4.282 11.50  0.038 0.00 15.494 15.921 16.037 15.584 15.286 15.008 14.675 14.410 14.387  0.970 
 1   9.83 -0.59  0.69484 -0.618 3.702  4.654 11.00  0.038 0.85 16.905 18.653 18.178 17.262 16.711 16.240 15.579 15.035 14.960  0.695 
 1   9.83 -0.53  0.62756 -0.860 3.667  4.712 11.20  0.038 0.00 18.121 20.295 19.603 18.593 17.970 17.457 16.727 16.125 16.041  0.628 
 1   9.83 -0.49  1.06529  0.631 3.783  3.913  7.70  0.030 0.00 10.892 11.473 11.509 10.979 10.645 10.338  9.955  9.650  9.620  1.065 
 1   9.83 -0.49  0.75264 -0.469 3.720  4.609 11.80  0.038 0.00 17.743 19.069 18.776 17.965 17.495 17.085 16.527 16.073 16.017  0.753 
 1   9.83 -0.45  0.62601 -0.893 3.661  4.716 10.40  0.038 0.86 16.934 19.405 18.600 17.518 16.832 16.275 15.491 14.854 14.757  0.626 
 1   9.83 -0.45  0.66500 -0.767 3.677  4.681 10.80  0.038 0.00 17.489 19.533 18.884 17.904 17.311 16.820 16.120 15.540 15.464  0.665 
 1   9.83 -0.43  0.71030 -0.631 3.694  4.643  9.90  0.037 0.00 16.247 17.998 17.485 16.569 16.031 15.575 14.935 14.409 14.342  0.710 
 1   9.83 -0.39  0.93463  0.092 3.782  4.389 12.30  0.038 0.00 16.841 17.463 17.496 16.936 16.591 16.279 15.893 15.583 15.553  0.935 
 1   9.83 -0.37  0.78634 -0.400 3.727  4.588 11.20  0.038 0.00 16.970 18.234 17.959 17.165 16.709 16.313 15.778 15.344 15.293  0.786 
 1   9.83 -0.37  0.70131 -0.684 3.684  4.649 12.10  0.038 0.88 18.109 20.233 19.556 18.556 17.944 17.442 16.725 16.132 16.053  0.701 
 1   9.83 -0.35  0.32824 -1.752 3.586  4.996  8.60  0.035 0.00 17.750 21.311 20.192 18.835 17.916 17.077 16.112 15.516 15.338  0.328 
 1   9.83 -0.35  0.74100 -0.560 3.702  4.622 10.50  0.038 0.00 16.670 18.321 17.847 16.954 16.435 15.996 15.382 14.881 14.819  0.741 
 1   9.83 -0.35  0.86998 -0.145 3.758  4.501 11.20  0.038 0.74 16.146 17.150 17.028 16.326 15.901 15.526 15.021 14.601 14.550  0.870 
 1   9.83 -0.33  1.05213  0.452 3.793  4.124  8.00  0.032 0.00 11.640 12.191 12.225 11.710 11.388 11.097 10.741 10.458 10.431  1.052 
 1   9.83 -0.33  0.36351 -1.661 3.590  4.966  9.40  0.037 0.97 17.610 21.105 20.010 18.671 17.762 16.938 15.981 15.377 15.205  0.364 
 1   9.83 -0.33  0.85840 -0.194 3.752  4.518 10.90  0.038 0.00 16.155 17.100 16.983 16.290 15.885 15.529 15.065 14.693 14.651  0.858 
 1   9.83 -0.29  0.81811 -0.338 3.733  4.565 12.60  0.038 0.80 17.922 19.325 18.998 18.173 17.684 17.265 16.685 16.204 16.144  0.818 
 1   9.83 -0.27  0.76590 -0.514 3.706  4.607 10.20  0.038 0.00 16.254 17.875 17.408 16.522 16.011 15.580 14.979 14.489 14.430  0.766 
 1   9.83 -0.23  1.03823  0.276 3.786  4.268 11.90  0.038 0.00 15.981 16.612 16.613 16.057 15.719 15.418 15.045 14.750 14.721  1.038 
 1   9.83 -0.21  0.54305 -1.203 3.620  4.800  9.50  0.037 0.00 17.277 20.354 19.333 18.105 17.296 16.622 15.739 15.062 14.942  0.543 
 1   9.83 -0.21  0.93784 -0.022 3.765  4.438 13.00  0.038 0.71 17.677 18.629 18.511 17.831 17.421 17.061 16.581 16.182 16.135  0.938 
 1   9.83 -0.19  0.69252 -0.777 3.665  4.662 10.70  0.038 0.00 17.414 19.769 18.962 17.911 17.264 16.746 16.003 15.390 15.310  0.693 
 1   9.83 -0.19  1.09861  0.497 3.786  4.074 11.20  0.038 0.91 14.333 14.994 14.972 14.407 14.066 13.763 13.385 13.087 13.057  1.099 
 1   9.83 -0.17  1.28076  0.158 3.778  4.342 10.70  0.038 0.78 15.075 15.783 15.750 15.157 14.803 14.491 14.100 13.790 13.758  1.005 
 1   9.83 -0.17  0.93228 -0.054 3.760  4.447 10.90  0.038 0.92 15.300 16.315 16.143 15.433 15.022 14.666 14.198 13.823 13.782  0.932 
 1   9.83 -0.17  0.80298 -0.440 3.713  4.580 11.40  0.038 0.00 17.271 18.830 18.383 17.514 17.015 16.597 16.017 15.547 15.491  0.803 
 1   9.83 -0.15  1.06327  0.291 3.778  4.229 13.00  0.038 0.00 17.041 17.763 17.717 17.121 16.766 16.453 16.061 15.750 15.718  1.063 
 1   9.83 -0.13  0.60618 -1.051 3.632  4.744 10.80  0.038 0.82 17.752 20.800 19.779 18.566 17.768 17.097 16.217 15.541 15.426  0.606 
 1   9.83 -0.13  1.49241  0.554 3.704  3.708 12.20  0.038 0.77 15.585 17.275 16.765 15.847 15.339 14.907 14.298 13.808 13.751  1.148 
 1   9.83 -0.11  0.68348 -0.832 3.656  4.673  8.60  0.035 0.00 15.451 18.004 17.110 16.015 15.330 14.787 14.011 13.368 13.284  0.683 
 1   9.83 -0.11  0.98270  0.080 3.769  4.374 10.80  0.038 0.00 15.371 16.190 16.101 15.463 15.090 14.764 14.350 14.021 13.987  0.983 
 1   9.83 -0.07  1.01535  0.176 3.773  4.307 11.50  0.038 0.00 15.829 16.615 16.534 15.911 15.545 15.227 14.824 14.506 14.473  1.015 
 1   9.83 -0.07  1.07543  0.370 3.776  4.150 14.30  0.038 0.00 18.145 18.902 18.829 18.220 17.862 17.548 17.154 16.843 16.810  1.075 
 1   9.83 -0.05  0.67812 -0.868 3.649  4.680 10.80  0.038 0.77 17.403 20.231 19.257 18.103 17.358 16.745 15.906 15.242 15.141  0.678 
 1   9.83 -0.03  0.93750 -0.085 3.750  4.442  8.40  0.034 0.00 13.381 14.438 14.225 13.499 13.086 12.734 12.271 11.902 11.861  0.938 
 1   9.83 -0.03  0.89117 -0.235 3.735  4.508 11.20  0.038 0.00 16.558 17.842 17.517 16.723 16.273 15.895 15.383 14.974 14.928  0.891 
 1   9.83 -0.01  0.95835 -0.018 3.755  4.405 10.60  0.038 0.00 15.415 16.425 16.233 15.526 15.122 14.778 14.327 13.969 13.931  0.958 
 1   9.83  0.01  0.84621 -0.385 3.713  4.550 10.60  0.038 0.86 15.930 17.751 17.178 16.246 15.699 15.252 14.618 14.097 14.034  0.846 
 1   9.83  0.01  0.74778 -0.682 3.670  4.622 11.00  0.038 0.00 17.475 19.819 18.989 17.939 17.302 16.798 16.073 15.475 15.402  0.748 
 1   9.83  0.07  1.09396  0.371 3.768  4.125 14.10  0.038 0.94 17.439 18.354 18.191 17.523 17.141 16.815 16.396 16.069 16.033  1.094 
 1   9.85 -0.73  0.54394 -1.073 3.652  4.799  9.80  0.037 0.00 17.252 19.643 18.886 17.820 17.144 16.591 15.816 15.188 15.085  0.544 
 1   9.85 -0.73  0.69136 -0.580 3.713  4.656 10.60  0.038 0.00 16.821 18.175 17.891 17.070 16.589 16.164 15.587 15.117 15.054  0.691 
 1   9.85 -0.59  1.47832  0.719 3.718  3.561 11.70  0.038 0.72 14.672 15.963 15.705 14.899 14.437 14.021 13.453 12.991 12.937  1.061 
 1   9.85 -0.59  0.89028  0.031 3.783  4.436 12.30  0.038 0.00 16.994 17.556 17.640 17.102 16.762 16.450 16.065 15.754 15.724  0.890 
 1   9.85 -0.55  0.64797 -0.783 3.678  4.692 11.10  0.038 0.00 17.828 19.805 19.198 18.233 17.649 17.161 16.468 15.895 15.818  0.648 
 1   9.85 -0.49  0.74913 -0.475 3.719  4.609 12.00  0.038 0.87 17.537 19.064 18.684 17.824 17.314 16.876 16.265 15.760 15.695  0.749 
 1   9.85 -0.43  0.47337 -1.345 3.616  4.869  9.40  0.037 0.00 17.532 20.570 19.592 18.356 17.540 16.867 15.992 15.341 15.208  0.473 
 1   9.85 -0.39  0.75647 -0.487 3.715  4.608 12.00  0.038 0.00 17.986 19.431 19.066 18.225 17.739 17.322 16.747 16.279 16.223  0.756 
 1   9.85 -0.35  1.28446  0.040 3.776  4.414 12.10  0.038 0.72 16.771 17.446 17.455 16.868 16.512 16.193 15.793 15.473 15.441  0.925 
 1   9.85 -0.33  0.77883 -0.439 3.719  4.592  7.30  0.028 0.00 13.167 14.545 14.203 13.377 12.903 12.497 11.941 11.489 11.435  0.779 
 1   9.85 -0.33  0.32081 -1.773 3.584  4.998  7.80  0.031 0.00 17.003 20.610 19.477 18.113 17.187 16.330 15.356 14.763 14.582  0.321 
 1   9.85 -0.33  0.61399 -0.969 3.647  4.730 10.50  0.038 0.00 17.692 20.301 19.419 18.308 17.601 17.035 16.235 15.579 15.484  0.614 
 1   9.85 -0.33  0.84178 -0.237 3.747  4.532 10.60  0.038 0.89 15.512 16.687 16.461 15.698 15.252 14.865 14.343 13.918 13.868  0.842 
 1   9.85 -0.33  0.62949 -0.920 3.653  4.715 11.00  0.038 0.00 18.069 20.577 19.730 18.643 17.959 17.411 16.629 15.984 15.894  0.629 
 1   9.85 -0.31  0.76754 -0.485 3.712  4.602 11.70  0.038 0.00 17.683 19.201 18.790 17.931 17.435 17.014 16.431 15.956 15.899  0.768 
 1   9.85 -0.31  0.95502  0.097 3.779  4.384 13.30  0.038 1.00 17.090 17.756 17.761 17.182 16.831 16.516 16.124 15.810 15.779  0.955 
 1   9.85 -0.29  1.12814  2.333 5.046  7.007 11.10  0.038 0.00 10.037 15.074 16.323 16.658 16.805 17.000 17.435 17.571 17.687  0.591 
 1   9.85 -0.29  1.01716  0.281 3.787  4.257 13.60  0.038 0.77 17.485 18.192 18.172 17.588 17.231 16.911 16.503 16.172 16.137  1.017 
 1   9.85 -0.27  0.62724 -0.945 3.648  4.720  9.50  0.037 0.00 16.633 19.250 18.356 17.244 16.538 15.976 15.177 14.520 14.428  0.627 
 1   9.85 -0.27  0.69670 -0.733 3.674  4.655 10.00  0.037 0.79 16.267 18.603 17.835 16.786 16.134 15.600 14.846 14.230 14.142  0.697 
 1   9.85 -0.25  0.81958 -0.346 3.729  4.561 10.00  0.037 0.00 15.636 16.912 16.617 15.822 15.367 14.976 14.448 14.022 13.973  0.820 
 1   9.85 -0.23  0.57083 -1.119 3.628  4.773  9.70  0.037 0.00 17.268 20.224 19.229 18.030 17.250 16.616 15.757 15.077 14.965  0.571 
 1   9.85 -0.23  0.56747 -1.129 3.627  4.776  9.90  0.037 0.00 17.492 20.461 19.463 18.260 17.477 16.839 15.978 15.297 15.185  0.567 
 1   9.85 -0.23  0.85646 -0.243 3.742  4.526 10.40  0.038 0.00 15.777 16.889 16.675 15.930 15.502 15.131 14.640 14.244 14.200  0.856 
 1   9.85 -0.23  0.71110 -0.702 3.677  4.645 11.90  0.038 0.91 17.883 20.160 19.395 18.361 17.726 17.214 16.480 15.873 15.794  0.711 
 1   9.85 -0.21  0.49927 -1.324 3.609  4.841  9.50  0.037 0.00 17.580 20.786 19.749 18.490 17.646 16.918 16.008 15.347 15.214  0.499 
 1   9.85 -0.19  0.65965 -0.872 3.654  4.692 10.30  0.038 0.00 17.251 19.801 18.919 17.824 17.137 16.590 15.809 15.164 15.077  0.660 
 1   9.85 -0.19  0.94957  0.016 3.767  4.414 10.90  0.038 0.71 15.481 16.411 16.300 15.628 15.223 14.868 14.396 14.003 13.958  0.950 
 1   9.85 -0.19  0.76017 -0.561 3.696  4.610 11.20  0.038 0.00 17.372 19.189 18.617 17.685 17.142 16.693 16.059 15.540 15.477  0.760 
 1   9.85 -0.19  0.82805 -0.348 3.726  4.556 11.80  0.038 0.00 17.440 18.780 18.446 17.632 17.169 16.775 16.238 15.806 15.756  0.828 
 1   9.85 -0.17  0.58065 -1.108 3.627  4.765  7.70  0.030 0.00 15.239 18.223 17.210 16.006 15.223 14.584 13.721 13.036 12.926  0.581 
 1   9.85 -0.17  0.47780 -1.388 3.602  4.859  9.10  0.036 0.00 17.340 20.637 19.585 18.308 17.442 16.675 15.744 15.090 14.951  0.478 
 1   9.85 -0.17  0.76578 -0.551 3.697  4.606  9.20  0.036 0.80 15.034 17.029 16.403 15.430 14.845 14.360 13.674 13.110 13.035  0.766 
 1   9.85 -0.15  0.81766 -0.398 3.718  4.566 11.00  0.038 0.00 16.765 18.254 17.840 16.988 16.502 16.093 15.529 15.073 15.020  0.818 
 1   9.85 -0.13  1.12807  0.527 3.735  3.848 11.00  0.038 0.00 14.453 15.694 15.400 14.617 14.176 13.796 13.282 12.874 12.827  1.128 
 1   9.85 -0.09  0.76629 -0.581 3.689  4.608  9.10  0.036 0.00 15.324 17.294 16.639 15.673 15.103 14.642 13.984 13.446 13.381  0.766 
 1   9.85 -0.09  0.89334 -0.193 3.742  4.494 11.30  0.038 0.00 16.552 17.717 17.459 16.700 16.268 15.899 15.408 15.015 14.971  0.893 
 1   9.85 -0.07  0.67698 -0.862 3.651  4.679 10.40  0.038 0.84 16.894 19.695 18.727 17.576 16.838 16.238 15.407 14.739 14.642  0.677 
 1   9.85 -0.07  1.02519  0.227 3.773  4.259 12.00  0.038 0.00 16.203 16.996 16.910 16.285 15.919 15.600 15.195 14.876 14.843  1.025 
 1   9.85 -0.03  0.83071 -0.408 3.711  4.557 10.40  0.038 0.00 16.191 17.827 17.326 16.437 15.929 15.510 14.926 14.453 14.399  0.831 
 1   9.85 -0.03  0.66912 -0.898 3.645  4.688 11.30  0.038 1.00 17.568 20.341 19.363 18.218 17.491 16.912 16.096 15.427 15.336  0.669 
 1   9.85 -0.01  0.59217 -1.120 3.621  4.759  9.80  0.037 0.00 17.371 20.516 19.448 18.217 17.406 16.723 15.829 15.134 15.022  0.592 
 1   9.85  0.11  0.76583 -0.647 3.673  4.606 11.90  0.038 0.76 18.005 20.514 19.633 18.552 17.882 17.331 16.562 15.948 15.863  0.766 
 1   9.85  0.21  0.89928 -0.275 3.720  4.493 12.10  0.038 0.00 17.557 19.170 18.650 17.763 17.267 16.866 16.312 15.876 15.825  0.899 
 1   9.87 -0.63  0.89751  0.102 3.790  4.393 10.90  0.038 0.00 15.414 15.927 16.030 15.520 15.192 14.889 14.519 14.220 14.192  0.898 
 1   9.87 -0.59  0.73776 -0.466 3.723  4.612  9.90  0.037 0.00 15.835 17.071 16.834 16.045 15.587 15.182 14.636 14.192 14.137  0.738 
 1   9.87 -0.57  0.82329 -0.192 3.758  4.525 12.70  0.038 0.83 17.622 18.584 18.496 17.800 17.381 17.004 16.504 16.093 16.044  0.823 
 1   9.87 -0.51  1.05480  0.600 3.729  3.722 12.20  0.038 0.00 15.469 16.631 16.425 15.661 15.220 14.824 14.291 13.858 13.809  1.055 
 1   9.87 -0.49  0.77673 -0.379 3.732  4.582 10.80  0.038 0.77 16.271 17.588 17.329 16.526 16.044 15.624 15.044 14.562 14.499  0.777 
 1   9.87 -0.47  1.05328  0.581 3.730  3.746 10.80  0.038 0.00 14.117 15.278 15.068 14.305 13.865 13.472 12.943 12.515 12.466  1.053 
 1   9.87 -0.47  1.07689  1.743 3.695  2.454 12.90  0.038 0.00 13.313 15.057 14.548 13.607 13.095 12.641 12.001 11.483 11.423  1.077 
 1   9.87 -0.43  0.76977 -0.424 3.724  4.592 12.40  0.038 0.00 18.230 19.506 19.231 18.433 17.973 17.572 17.029 16.588 16.535  0.770 
 1   9.87 -0.41  0.55816 -1.107 3.636  4.781 10.60  0.038 0.95 17.479 20.291 19.363 18.192 17.435 16.822 15.985 15.321 15.208  0.558 
 1   9.87 -0.41  0.88560 -0.047 3.770  4.458 12.00  0.038 0.00 16.888 17.608 17.606 16.998 16.631 16.301 15.885 15.550 15.516  0.886 
 1   9.87 -0.37  0.75343 -0.499 3.712  4.608 12.10  0.038 0.00 18.117 19.608 19.218 18.365 17.872 17.450 16.867 16.393 16.335  0.753 
 1   9.87 -0.33  0.66025 -0.819 3.665  4.684 10.30  0.038 0.00 17.118 19.410 18.646 17.610 16.970 16.452 15.712 15.100 15.019  0.660 
 1   9.87 -0.31  0.80643 -0.352 3.731  4.566 11.60  0.038 0.00 17.250 18.481 18.216 17.433 16.984 16.595 16.071 15.648 15.599  0.806 
 1   9.87 -0.31  0.76341 -0.493 3.710  4.602 12.00  0.038 0.00 18.004 19.543 19.121 18.257 17.757 17.333 16.746 16.268 16.210  0.763 
 1   9.87 -0.31  0.87251 -0.144 3.756  4.492 12.30  0.038 0.00 17.429 18.332 18.232 17.556 17.159 16.810 16.358 15.995 15.955  0.873 
 1   9.87 -0.27  0.78291 -0.448 3.715  4.588 12.10  0.038 0.82 17.662 19.331 18.869 17.975 17.443 16.996 16.366 15.845 15.778  0.783 
 1   9.87 -0.25  0.76006 -0.531 3.703  4.607 10.30  0.038 0.89 15.928 17.798 17.224 16.281 15.720 15.255 14.596 14.052 13.984  0.760 
 1   9.87 -0.25  0.91412 -0.050 3.763  4.447 10.40  0.038 0.00 15.295 16.139 16.058 15.406 15.023 14.686 14.253 13.907 13.871  0.914 
 1   9.87 -0.25  0.91638 -0.043 3.764  4.444 12.30  0.038 0.80 16.921 17.911 17.773 17.077 16.662 16.299 15.814 15.416 15.371  0.916 
 1   9.87 -0.23  0.62039 -0.976 3.643  4.726 10.30  0.038 0.00 17.510 20.225 19.297 18.161 17.436 16.855 16.040 15.376 15.279  0.620 
 1   9.87 -0.21  0.67094 -0.828 3.660  4.678 10.90  0.038 0.00 17.740 20.178 19.342 18.272 17.607 17.076 16.315 15.687 15.604  0.671 
 1   9.87 -0.21  0.88572 -0.155 3.750  4.488 11.30  0.038 0.90 15.985 17.129 16.902 16.148 15.713 15.337 14.834 14.428 14.382  0.886 
 1   9.87 -0.17  0.80103 -0.435 3.713  4.576  9.70  0.037 0.00 15.558 17.109 16.666 15.798 15.301 14.883 14.305 13.836 13.781  0.801 
 1   9.87 -0.15  1.20104  0.376 3.779  4.150 12.20  0.038 0.88 16.029 16.736 16.693 16.106 15.756 15.446 15.058 14.752 14.721  1.059 
 1   9.87 -0.15  0.95165  0.022 3.765  4.401 12.70  0.038 0.00 17.414 18.265 18.166 17.515 17.135 16.802 16.377 16.038 16.003  0.952 
 1   9.87 -0.15  1.14712  2.769 3.589  1.032 13.30  0.038 0.00 11.148 15.705 13.875 12.306 11.433 10.658  9.555  8.696  8.556  1.147 
 1   9.87 -0.09  0.61717 -1.027 3.633  4.733 10.50  0.038 0.00 17.837 20.773 19.762 18.575 17.809 17.186 16.335 15.651 15.548  0.617 
 1   9.87 -0.05  1.04014  0.295 3.771  4.189 11.20  0.038 0.00 15.233 16.055 15.952 15.317 14.947 14.625 14.216 13.893 13.859  1.040 
 1   9.87 -0.05  1.17164  0.417 3.773  4.090 12.50  0.038 0.92 16.222 17.022 16.928 16.305 15.940 15.622 15.218 14.901 14.867  1.077 
 1   9.87 -0.03  0.72680 -0.723 3.667  4.636 10.90  0.038 0.00 17.478 19.867 19.026 17.967 17.319 16.806 16.068 15.459 15.383  0.727 
 1   9.87  0.01  0.89281 -0.230 3.733  4.496 11.90  0.038 0.00 17.244 18.568 18.218 17.412 16.958 16.577 16.061 15.648 15.602  0.893 
 1   9.87  0.01  1.07245  0.371 3.767  4.113 12.60  0.038 0.97 15.845 16.720 16.583 15.929 15.553 15.227 14.811 14.483 14.448  1.072 
 1   9.87  0.03  1.14530  1.696 3.664  2.401 10.10  0.038 0.98 10.558 13.113 12.160 11.008 10.397  9.889  9.135  8.540  8.460  1.145 
 1   9.87  0.03  0.90579 -0.195 3.736  4.481 12.10  0.038 0.00 17.358 18.646 18.312 17.517 17.069 16.693 16.187 15.783 15.738  0.906 
 1   9.89 -0.65  0.75681 -0.366 3.739  4.585 11.30  0.038 0.00 16.986 17.999 17.883 17.163 16.738 16.356 15.855 15.448 15.399  0.757 
 1   9.89 -0.65  0.84401 -0.061 3.775  4.470 13.20  0.038 0.00 18.122 18.734 18.809 18.242 17.887 17.561 17.154 16.825 16.791  0.844 
 1   9.89 -0.59  0.55270 -1.072 3.646  4.785  9.60  0.037 0.00 17.051 19.574 18.756 17.659 16.959 16.392 15.599 14.954 14.852  0.553 
 1   9.89 -0.59  0.92949  0.207 3.796  4.329 13.50  0.038 0.00 17.752 18.230 18.336 17.849 17.533 17.240 16.886 16.601 16.576  0.929 
 1   9.89 -0.57  0.70056 -0.595 3.705  4.643  9.60  0.037 0.00 15.856 17.384 16.995 16.132 15.628 15.191 14.586 14.092 14.029  0.701 
